timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
197412000,197412000,36.32157749211559,127.4117221428336,28.692629,28.66124,-0.0,1.106314,1.1082678,28.593374,2,0,1,0
198412000,198412000,36.32157740659935,127.41172215787597,28.708342,28.674616,-0.0,1.1002463,1.1055944,28.60134,2,0,1,0
199412000,199412000,36.32157734648515,127.4117222501694,28.70786,28.670216,-0.0,1.0955564,1.1049474,28.597439,2,0,1,0
200412000,200412000,36.32157730562908,127.4117223149506,28.70787,28.667774,-0.0,1.0918804,1.1044078,28.595028,2,0,1,0
201412000,201412000,36.321577297078996,127.4117223159588,28.707333,28.665285,-0.0,1.1030377,1.1072189,28.604656,2,0,1,0
202412000,202412000,36.32157729485926,127.41172240737127,28.714088,28.669994,-0.0,1.0983652,1.1045767,28.610334,2,0,1,0
203412000,203412000,36.321577197570754,127.41172244397752,28.702303,28.655455,-0.0,1.0944741,1.1039798,28.596577,2,0,1,0
204412000,204412000,36.32157725908117,127.41172238098669,28.697525,28.65005,-0.0,1.1053587,1.1067991,28.59975,2,0,1,0
205412000,205412000,36.321577296885536,127.41172239376962,28.70084,28.651882,-0.0,1.0985547,1.1043786,28.603909,2,0,1,0
206412000,206412000,36.32157733606748,127.41172239260142,28.69639,28.646063,-0.0,1.0955192,1.1026957,28.596079,2,0,1,0
207412000,207412000,36.32157734175357,127.41172236250685,28.690878,28.641172,-0.0,1.0927054,1.1013904,28.603102,2,0,1,0
208412000,208412000,36.32157734046769,127.41172231395487,28.678673,28.629456,-0.0,1.1039338,1.1035322,28.586018,2,0,1,0
209412000,209412000,36.32157740825959,127.41172226310465,28.645533,28.600132,-0.0,1.0977757,1.1038599,28.556274,2,0,1,0
210412000,210412000,36.32157737806606,127.41172229960073,28.612827,28.572697,-0.0,1.1079859,1.1072669,28.524101,2,0,1,0
211412000,211412000,36.321577412425334,127.41172222794515,28.598211,28.567564,-0.0,1.0999748,1.1047635,28.518661,2,0,1,0
212412000,212412000,36.321577444791046,127.41172234268319,28.588703,28.564632,-0.0,1.1094804,1.1074829,28.503448,2,0,1,0
213412000,213412000,36.32157746375765,127.41172236866298,28.578615,28.56377,-0.0,1.100745,1.1064795,28.49993,2,0,1,0
214412000,214412000,36.32157736767933,127.41172238868185,28.560492,28.554426,-0.0,1.0956794,1.1058217,28.48302,2,0,1,0
215412000,215412000,36.321577256442254,127.41172241554794,28.533792,28.536278,-0.0,1.1059101,1.1067221,28.450274,2,0,1,0
