timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
1429500000,1429500000,804000,36.3215774,127.4117224,582.40393,1862.787,-249.8314,0.00039837,6.51E-05,0,-14.486459,0.011211955,-0.02063643,0.018933302,-0.001178325,-0.008305827,-0.011701867,-0.017239392,0.071141884,0.021074897,3.137398,-0.008483257,28.71612,250.10548,0.47698134,0.47682986,0.17414105,0.12309942,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1430000000,1430000000,804000,36.3215774,127.4117224,575.1515,1862.77,-249.82889,0.00039837,6.51E-05,0,-14.494996,0.005890929,-0.002171864,0.028727982,-0.001178325,-0.008305827,-0.011701867,0.011175551,0.041896448,0.035798173,3.136912,-0.008483257,28.71612,250.10297,0.48800793,0.4799429,0.17880566,0.124324754,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1430500000,1430500000,804000,36.3215774,127.4117224,567.8823,1862.7601,-249.81192,0.00039837,6.51E-05,0,-14.51933,0.007968892,0.012563946,0.042438988,-0.001178325,-0.008305827,-0.011701867,0.001110922,0.0677633,-0.06605591,3.1361842,-0.008483257,28.71612,250.086,0.49975112,0.4786713,0.18366607,0.12501712,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1431000000,1431000000,804000,36.3215774,127.4117224,560.604,1862.757,-249.79424,0.00039837,6.51E-05,0,-14.521609,0.015318793,-0.001734626,0.027287869,-0.001178325,-0.008305827,-0.011701867,0.004406058,-0.00755314,-0.08400436,3.135118,-0.008483257,28.71612,250.06831,0.46639773,0.4731833,0.1694,0.12165768,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1431500000,1431500000,804000,36.3215774,127.4117224,553.3325,1862.764,-249.78595,0.00039837,6.51E-05,0,-14.518415,0.025673874,-0.005102103,0.021377787,-0.001178325,-0.008305827,-0.011701867,-0.003859401,0.07233138,-0.077496275,3.133998,-0.008483257,28.71612,250.06003,0.476896,0.4761461,0.17408754,0.12290134,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1432000000,1432000000,804000,36.3215774,127.4117224,546.08105,1862.767,-249.7718,0.00039837,6.51E-05,0,-14.508107,0.02756665,-0.008006979,0.022022702,-0.001178325,-0.008305827,-0.011701867,0.011492316,0.02126965,-0.005769543,3.1329918,-0.008483257,28.71612,250.04588,0.48793,0.47479546,0.17883274,0.12361054,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1432500000,1432500000,804000,36.3215774,127.4117224,538.8181,1862.7682,-249.76611,0.00039837,6.51E-05,0,-14.499629,0.027834563,-0.011327344,0.014475557,-0.001178325,-0.008305827,-0.011701867,0.02028112,0.03787509,-0.10729208,3.1325786,-0.008483257,28.71612,250.04019,0.4996903,0.48243973,0.18377909,0.12545417,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1433000000,1433000000,804000,36.3215774,127.4117224,531.5262,1862.7722,-249.7699,0.00039837,6.51E-05,0,-14.50591,0.027496155,-0.019707497,-0.001128035,-0.001178325,-0.008305827,-0.011701867,0.028153094,0.012647818,0.022254882,3.1319642,-0.008483257,28.71612,250.04398,0.46635696,0.47245198,0.1694587,0.121550955,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1433500000,1433500000,804000,36.3215774,127.4117224,524.2415,1862.7727,-249.78209,0.00039837,6.51E-05,0,-14.500781,0.020731134,-0.02321341,-0.01224008,-0.001178325,-0.008305827,-0.011701867,0.07242267,0.082839414,0.027021391,3.1313844,-0.008483257,28.71612,250.05617,0.48019773,0.4715931,0.17662221,0.12269987,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1434000000,1434000000,804000,36.3215774,127.4117224,516.96497,1862.7825,-249.78915,0.00039837,6.51E-05,0,-14.479245,0.025976183,-0.028162368,-0.01667067,-0.001178325,-0.008305827,-0.011701867,0.082883105,-0.039425656,0.029030254,3.130551,-0.008483257,28.71612,250.06323,0.4536362,0.46748167,0.16573285,0.120043956,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1434500000,1434500000,804000,36.3215774,127.4117224,509.71783,1862.7983,-249.80363,0.00039837,6.51E-05,0,-14.449807,0.033098336,-0.022530278,-0.017435845,-0.001178325,-0.008305827,-0.011701867,0.061182853,0.016010901,0.007160939,3.1300025,-0.008483257,28.71612,250.07771,0.4657548,0.47128853,0.17140803,0.121710435,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1435000000,1435000000,804000,36.3215774,127.4117224,502.47766,1862.8192,-249.81372,0.00039837,6.51E-05,0,-14.443674,0.032749813,-0.004047677,-0.002815253,-0.001178325,-0.008305827,-0.011701867,-0.0613986,0.003524772,0.03159977,3.1295292,-0.008483257,28.71612,250.0878,0.4785531,0.47514457,0.17695527,0.123329856,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1435500000,1435500000,804000,36.3215774,127.4117224,495.22375,1862.8335,-249.8083,0.00039837,6.51E-05,0,-14.452486,0.021747014,0.022505749,0.02509822,-0.001178325,-0.008305827,-0.011701867,-0.113986336,-0.036880143,0.05228631,3.1300478,-0.008483257,28.71612,250.08238,0.4918313,0.4747384,0.18236671,0.124363676,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1436000000,1436000000,804000,36.3215774,127.4117224,487.9574,1862.8348,-249.79295,0.00039837,6.51E-05,0,-14.4761505,0.010351791,0.05502675,0.0541024,-0.001178325,-0.008305827,-0.011701867,-0.037321556,-0.001394412,0.023848375,3.1302109,-0.008483257,28.71612,250.06703,0.46118593,0.46625218,0.1686368,0.120867215,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1436500000,1436500000,804000,36.3215774,127.4117224,480.69556,1862.8427,-249.77354,0.00039837,6.51E-05,0,-14.479184,0.004033207,0.025813544,0.022503618,-0.001178325,-0.008305827,-0.011701867,0.014799559,0.00229722,-0.16599427,3.1298003,-0.008483257,28.71612,250.04762,0.472642,0.4703378,0.17355178,0.12241024,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1437000000,1437000000,804000,36.3215774,127.4117224,473.4492,1862.8568,-249.77283,0.00039837,6.51E-05,0,-14.461979,0.002655521,-0.010195352,-0.011625934,-0.001178325,-0.008305827,-0.011701867,0.047123842,0.050292622,0.037019137,3.1289268,-0.008483257,28.71612,250.0469,0.48453432,0.4744124,0.17857398,0.12388806,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1437500000,1437500000,804000,36.3215774,127.4117224,466.1881,1862.8763,-249.78139,0.00039837,6.51E-05,0,-14.457115,0.003989544,-0.011932503,-0.014787696,-0.001178325,-0.008305827,-0.011701867,0.08708078,-0.028290195,0.07844902,3.128431,-0.008483257,28.71612,250.05547,0.49704278,0.47403878,0.18359405,0.12475864,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1438000000,1438000000,804000,36.3215774,127.4117224,458.91336,1862.9012,-249.80191,0.00039837,6.51E-05,0,-14.45623,0.006266063,-0.01246814,-0.025635337,-0.001178325,-0.008305827,-0.011701867,-0.005922047,-0.049249046,-0.022857448,3.1281857,-0.008483257,28.71612,250.07599,0.46456715,0.46933746,0.16927068,0.12151982,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1438500000,1438500000,804000,36.3215774,127.4117224,451.6448,1862.9293,-249.82,0.00039837,6.51E-05,0,-14.447844,0.004782569,-0.013876565,-0.028534748,-0.001178325,-0.008305827,-0.011701867,0.03536962,-0.047073323,0.065052874,3.1281905,-0.008483257,28.71612,250.09409,0.4756546,0.47305602,0.1740169,0.12289177,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1439000000,1439000000,804000,36.3215774,127.4117224,444.38672,1862.956,-249.8261,0.00039837,6.51E-05,0,-14.451649,-0.006776967,-0.004396229,-0.013878361,-0.001178325,-0.008305827,-0.011701867,0.005951034,-0.014786673,0.06651412,3.1287005,-0.008483257,28.71612,250.10017,0.48719558,0.4768336,0.17878163,0.12424739,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1439500000,1439500000,804000,36.3215774,127.4117224,437.1456,1862.9803,-249.83054,0.00039837,6.51E-05,0,-14.441941,-0.010739164,-0.003134755,-0.011776857,-0.001178325,-0.008305827,-0.011701867,0.04495028,-0.000714186,-0.02347864,3.1290202,-0.008483257,28.71612,250.10461,0.49903047,0.47633794,0.18350644,0.12503995,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1440000000,1440000000,804000,36.3215774,127.4117224,429.8858,1863.0057,-249.83571,0.00039837,6.51E-05,0,-14.451226,-0.018579463,0.000222055,-0.007413101,-0.001178325,-0.008305827,-0.011701867,0.02831756,-0.07951036,0.0473028,3.1297274,-0.008483257,28.71612,250.10979,0.46589646,0.47162,0.16921291,0.12177858,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1440500000,1440500000,804000,36.3215774,127.4117224,422.6229,1863.0212,-249.84047,0.00039837,6.51E-05,0,-14.458277,-0.025465615,-0.010670545,-0.016274126,-0.001178325,-0.008305827,-0.011701867,0.033454705,-0.039032996,0.036600973,3.1307821,-0.008483257,28.71612,250.11455,0.4765399,0.47094193,0.17386352,0.12256391,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1441000000,1441000000,804000,36.3215774,127.4117224,415.37045,1863.034,-249.8436,0.00039837,6.51E-05,0,-14.461292,-0.03453921,-0.020728027,-0.02033225,-0.001178325,-0.008305827,-0.011701867,0.018603662,-0.06791169,-0.004280358,3.1321504,-0.008483257,28.71612,250.11768,0.48784345,0.47466585,0.1787453,0.12390516,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1441500000,1441500000,804000,36.3215774,127.4117224,408.12607,1863.0342,-249.84062,0.00039837,6.51E-05,0,-14.450676,-0.043891445,-0.03204564,-0.02007005,-0.001178325,-0.008305827,-0.011701867,0.057372756,-0.054817315,-0.032448206,3.1333332,-0.008483257,28.71612,250.1147,0.4994932,0.47863862,0.18357663,0.12527,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1442000000,1442000000,804000,36.3215774,127.4117224,400.8829,1863.021,-249.83516,0.00039837,6.51E-05,0,-14.444524,-0.050627545,-0.03893438,-0.014296776,-0.001178325,-0.008305827,-0.011701867,0.0860927,-0.09261865,-0.07933564,3.1344538,-0.008483257,28.71612,250.10924,0.46900752,0.46976367,0.17155732,0.12178643,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1442500000,1442500000,804000,36.3215774,127.4117224,393.63675,1862.9987,-249.83545,0.00039837,6.51E-05,0,-14.42633,-0.05900973,-0.05359541,-0.02183993,-0.001178325,-0.008305827,-0.011701867,0.0934274,0.018596262,-0.009796581,3.1348486,-0.008483257,28.71612,250.10953,0.48287988,0.47358486,0.17835867,0.12341787,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1443000000,1443000000,804000,36.3215774,127.4117224,386.3869,1862.9769,-249.83856,0.00039837,6.51E-05,0,-14.423332,-0.06200885,-0.045264807,-0.010258522,-0.001178325,-0.008305827,-0.011701867,0.020470614,0.012490592,0.011641531,3.1349964,-0.008483257,28.71612,250.11264,0.45526218,0.46907192,0.16658063,0.120514244,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1443500000,1443500000,804000,36.3215774,127.4117224,379.14554,1862.9535,-249.83464,0.00039837,6.51E-05,0,-14.4270935,-0.058100156,-0.03120191,0.006493253,-0.001178325,-0.008305827,-0.011701867,0.013757874,-0.05549379,-0.013952143,3.1352217,-0.008483257,28.71612,250.10872,0.46730205,0.46854374,0.17199472,0.121554025,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1444000000,1444000000,804000,36.3215774,127.4117224,371.89386,1862.931,-249.83705,0.00039837,6.51E-05,0,-14.424588,-0.048455555,-0.043657303,-0.010564292,-0.001178325,-0.008305827,-0.011701867,0.047724806,0.028021606,-0.022596678,3.1348886,-0.008483257,28.71612,250.11113,0.47998056,0.47221643,0.17747295,0.12306271,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1444500000,1444500000,804000,36.3215774,127.4117224,364.64444,1862.9224,-249.84235,0.00039837,6.51E-05,0,-14.424843,-0.04129287,-0.040429793,-0.008283592,-0.001178325,-0.008305827,-0.011701867,0.007397524,-0.056010954,-0.027483327,3.134826,-0.008483257,28.71612,250.11642,0.49312034,0.47574672,0.18282866,0.12448629,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1445000000,1445000000,804000,36.3215774,127.4117224,357.3731,1862.9058,-249.84242,0.00039837,6.51E-05,0,-14.43819,-0.03990295,-0.04011421,-0.005832377,-0.001178325,-0.008305827,-0.011701867,-0.002336543,0.08512901,0.073087394,3.1350198,-0.008483257,28.71612,250.1165,0.462013,0.47110674,0.16897798,0.1213964,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1445500000,1445500000,804000,36.3215774,127.4117224,350.10748,1862.8844,-249.84703,0.00039837,6.51E-05,0,-14.446658,-0.036201973,-0.03247966,-0.002165995,-0.001178325,-0.008305827,-0.011701867,0.007224647,-7.89E-06,-0.07310323,3.1343815,-0.008483257,28.71612,250.12111,0.47352046,0.47074124,0.17380163,0.12238138,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1446000000,1446000000,804000,36.3215774,127.4117224,342.85107,1862.8663,-249.84232,0.00039837,6.51E-05,0,-14.448159,-0.027088694,-0.03478502,0.001659835,-0.001178325,-0.008305827,-0.011701867,-0.015379423,-0.041888922,-0.013228505,3.134106,-0.008483257,28.71612,250.1164,0.48545015,0.4706195,0.17868644,0.123369,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1446500000,1446500000,804000,36.3215774,127.4117224,335.5983,1862.8469,-249.84352,0.00039837,6.51E-05,0,-14.4557705,-0.019503187,-0.028402535,0.004800483,-0.001178325,-0.008305827,-0.011701867,0.023147585,0.05919854,0.082665116,3.133862,-0.008483257,28.71612,250.1176,0.49781594,0.47467944,0.18359037,0.12481262,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1447000000,1447000000,804000,36.3215774,127.4117224,328.36542,1862.8273,-249.83304,0.00039837,6.51E-05,0,-14.446645,-0.01863522,-0.035128158,0.003089456,-0.001178325,-0.008305827,-0.011701867,0.029014625,0.036391597,-0.09717233,3.1334503,-0.008483257,28.71612,250.10712,0.46494794,0.47031233,0.16917828,0.12164566,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1447500000,1447500000,804000,36.3215774,127.4117224,321.1149,1862.8232,-249.82988,0.00039837,6.51E-05,0,-14.466433,-0.010549702,-0.020555835,0.018293802,-0.001178325,-0.008305827,-0.011701867,-0.09971557,0.04754929,0.11081248,3.1326609,-0.008483257,28.71612,250.10396,0.47595334,0.47008586,0.17392506,0.12255979,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1448000000,1448000000,804000,36.3215774,127.4117224,313.8618,1862.8171,-249.81747,0.00039837,6.51E-05,0,-14.490338,-0.006465856,-0.015264608,0.020158336,-0.001178325,-0.008305827,-0.011701867,-0.028068548,0.006566533,-0.03396533,3.1323893,-0.008483257,28.71612,250.09155,0.48725602,0.47418407,0.17855336,0.123966046,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1448500000,1448500000,804000,36.3215774,127.4117224,306.6084,1862.8132,-249.82341,0.00039837,6.51E-05,0,-14.483216,-0.004257548,-0.05243324,-0.02280863,-0.001178325,-0.008305827,-0.011701867,0.05673218,-0.091705844,-0.113479786,3.1322854,-0.008483257,28.71612,250.09749,0.49922302,0.47826514,0.18361157,0.12534781,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1449000000,1449000000,804000,36.3215774,127.4117224,299.3602,1862.809,-249.83296,0.00039837,6.51E-05,0,-14.469544,-0.001023683,-0.05855262,-0.024156354,-0.001178325,-0.008305827,-0.011701867,0.007601163,0.06795583,0.036953013,3.1317008,-0.008483257,28.71612,250.10704,0.46576205,0.4732884,0.16914979,0.12197196,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1449500000,1449500000,804000,36.3215774,127.4117224,292.10843,1862.801,-249.84076,0.00039837,6.51E-05,0,-14.472231,0.001316699,-0.04811524,-0.014212024,-0.001178325,-0.008305827,-0.011701867,0.032739393,-0.034378782,0.006441027,3.1315486,-0.008483257,28.71612,250.11484,0.4765418,0.4724812,0.17386144,0.12273419,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1450000000,1450000000,804000,36.3215774,127.4117224,284.8464,1862.7938,-249.84117,0.00039837,6.51E-05,0,-14.483614,-0.001736444,-0.03370681,0.003033492,-0.001178325,-0.008305827,-0.011701867,0.001583219,0.01613303,-0.001304783,3.1310396,-0.008483257,28.71612,250.11525,0.48782375,0.47620353,0.17863885,0.12407058,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1450500000,1450500000,804000,36.3215774,127.4117224,277.5699,1862.7904,-249.83397,0.00039837,6.51E-05,0,-14.492346,-0.004797896,-0.030218499,0.00834159,-0.001178325,-0.008305827,-0.011701867,-0.02902065,-0.014363852,-0.05201902,3.130729,-0.008483257,28.71612,250.10805,0.49962583,0.475378,0.18352531,0.12479542,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1451000000,1451000000,804000,36.3215774,127.4117224,270.29733,1862.7915,-249.82365,0.00039837,6.51E-05,0,-14.497137,-0.004597509,-0.03591281,0.008517836,-0.001178325,-0.008305827,-0.011701867,-0.034017485,-0.018466707,-0.09076855,3.130076,-0.008483257,28.71612,250.09773,0.46631074,0.4705499,0.16926575,0.12153213,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1451500000,1451500000,804000,36.3215774,127.4117224,263.0276,1862.7972,-249.81644,0.00039837,6.51E-05,0,-14.500562,0.006182754,-0.03232453,0.013032537,-0.001178325,-0.008305827,-0.011701867,-0.028493492,-0.011463398,0.000908039,3.1294436,-0.008483257,28.71612,250.09052,0.47698584,0.47410935,0.17402111,0.12286689,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1452000000,1452000000,804000,36.3215774,127.4117224,255.75854,1862.8015,-249.8017,0.00039837,6.51E-05,0,-14.50691,0.005527763,-0.023159519,0.025963375,-0.001178325,-0.008305827,-0.011701867,0.05351909,-0.015462835,-0.003949739,3.1291962,-0.008483257,28.71612,250.07578,0.48818314,0.4774805,0.17880417,0.12413768,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1452500000,1452500000,804000,36.3215774,127.4117224,248.50078,1862.8024,-249.80223,0.00039837,6.51E-05,0,-14.493951,0.001110374,-0.03484015,0.004304614,-0.001178325,-0.008305827,-0.011701867,-0.012057279,-0.014206954,-0.10757334,3.129611,-0.008483257,28.71612,250.07631,0.49974564,0.48076037,0.18361223,0.12536256,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1453000000,1453000000,804000,36.3215774,127.4117224,241.25514,1862.8058,-249.80959,0.00039837,6.51E-05,0,-14.468269,0.000782283,-0.03094491,0.002430577,-0.001178325,-0.008305827,-0.011701867,0.019085418,0.024018582,0.015815718,3.1300902,-0.008483257,28.71612,250.08366,0.46627355,0.47516614,0.16921951,0.12193298,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1453500000,1453500000,804000,36.3215774,127.4117224,233.99812,1862.8065,-249.80498,0.00039837,6.51E-05,0,-14.459733,-0.002851493,-0.011649572,0.021620665,-0.001178325,-0.008305827,-0.011701867,0.038306836,0.035763454,0.046848316,3.1296873,-0.008483257,28.71612,250.07906,0.4769224,0.47815767,0.17391424,0.12317792,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1454000000,1454000000,804000,36.3215774,127.4117224,226.7527,1862.8105,-249.78279,0.00039837,6.51E-05,0,-14.4701185,-0.003905362,0.024655167,0.06003248,-0.001178325,-0.008305827,-0.011701867,-0.00284487,0.017633326,0.057271678,3.1295104,-0.008483257,28.71612,250.05687,0.48793575,0.472749,0.17849618,0.12340551,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1454500000,1454500000,804000,36.3215774,127.4117224,219.49684,1862.8191,-249.7519,0.00039837,6.51E-05,0,-14.474987,-0.006403194,0.02574269,0.061279427,-0.001178325,-0.008305827,-0.011701867,-0.006348506,-0.05985051,0.038404014,3.1294503,-0.008483257,28.71612,250.02599,0.49966598,0.4766316,0.18344286,0.124841824,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1455000000,1455000000,804000,36.3215774,127.4117224,212.25298,1862.8218,-249.73141,0.00039837,6.51E-05,0,-14.468475,-0.012528785,0.032862708,0.057612836,-0.001178325,-0.008305827,-0.011701867,-0.041727528,-0.10760926,-0.041243616,3.129698,-0.008483257,28.71612,250.0055,0.46622923,0.46777982,0.1690819,0.12114847,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1455500000,1455500000,804000,36.3215774,127.4117224,204.98834,1862.8184,-249.72975,0.00039837,6.51E-05,0,-14.463248,-0.01645212,0.009474691,0.017724851,-0.001178325,-0.008305827,-0.011701867,0.020968553,-0.026047824,0.002872199,3.1305737,-0.008483257,28.71612,250.00383,0.47687107,0.4713703,0.17393933,0.12252383,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1456000000,1456000000,804000,36.3215774,127.4117224,197.7213,1862.8153,-249.73653,0.00039837,6.51E-05,0,-14.469948,-0.019088123,0.026739221,0.021460056,-0.001178325,-0.008305827,-0.011701867,-0.114212126,-0.00054148,0.001038425,3.131422,-0.008483257,28.71612,250.0106,0.48805597,0.47491938,0.17872585,0.123860426,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1456500000,1456500000,804000,36.3215774,127.4117224,190.45357,1862.8129,-249.72914,0.00039837,6.51E-05,0,-14.47331,-0.027518917,0.04424652,0.034055617,-0.001178325,-0.008305827,-0.011701867,-0.033662245,-0.005933983,-0.008124857,3.1319203,-0.008483257,28.71612,250.00322,0.49978286,0.47839263,0.18352765,0.12515281,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1457000000,1457000000,804000,36.3215774,127.4117224,183.18117,1862.8137,-249.73434,0.00039837,6.51E-05,0,-14.473007,-0.025185341,0.025915636,0.003763794,-0.001178325,-0.008305827,-0.011701867,-0.012324656,-0.052131776,-0.003826804,3.132174,-0.008483257,28.71612,250.00842,0.4664233,0.46898466,0.1692807,0.12131631,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1457500000,1457500000,804000,36.3215774,127.4117224,175.91463,1862.8043,-249.74852,0.00039837,6.51E-05,0,-14.469422,-0.030039316,0.027134106,-0.006367494,-0.001178325,-0.008305827,-0.011701867,0.03302202,-0.001664546,-0.043551434,3.132688,-0.008483257,28.71612,250.0226,0.4770582,0.47250205,0.17399152,0.12266856,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1458000000,1458000000,804000,36.3215774,127.4117224,168.65561,1862.8,-249.75728,0.00039837,6.51E-05,0,-14.466266,-0.03070947,0.04384247,0.004585129,-0.001178325,-0.008305827,-0.011701867,0.06714207,0.020770567,-0.014004297,3.133427,-0.008483257,28.71612,250.03136,0.48822317,0.47179148,0.17873503,0.123481765,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1458500000,1458500000,804000,36.3215774,127.4117224,161.40048,1862.7893,-249.76099,0.00039837,6.51E-05,0,-14.458446,-0.03147634,0.044887904,0.000816663,-0.001178325,-0.008305827,-0.011701867,0.07817678,0.005031121,-0.012258998,3.1335075,-0.008483257,28.71612,250.03506,0.49975485,0.4757708,0.18344457,0.12488348,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1459000000,1459000000,804000,36.3215774,127.4117224,154.13242,1862.7766,-249.77597,0.00039837,6.51E-05,0,-14.447045,-0.032730065,0.04890133,-0.005331471,-0.001178325,-0.008305827,-0.011701867,0.006004207,0.016104728,0.080165446,3.134036,-0.008483257,28.71612,250.05005,0.4664096,0.46725875,0.16917662,0.12123888,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1459500000,1459500000,804000,36.3215774,127.4117224,146.87326,1862.7638,-249.78078,0.00039837,6.51E-05,0,-14.443599,-0.03762654,0.07211125,0.013002567,-0.001178325,-0.008305827,-0.011701867,-0.014174089,-0.010281515,0.13272184,3.1339283,-0.008483257,28.71612,250.05486,0.4768846,0.46736056,0.17372221,0.12221531,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1460000000,1460000000,804000,36.3215774,127.4117224,139.61797,1862.752,-249.78398,0.00039837,6.51E-05,0,-14.453896,-0.034677476,0.0905228,0.021284759,-0.001178325,-0.008305827,-0.011701867,0.039896168,-0.03888434,-0.001377426,3.1337657,-0.008483257,28.71612,250.05806,0.48804533,0.4679314,0.17847343,0.12327195,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1460500000,1460500000,804000,36.3215774,127.4117224,132.36226,1862.7396,-249.78432,0.00039837,6.51E-05,0,-14.454058,-0.028680503,0.079208374,0.004783948,-0.001178325,-0.008305827,-0.011701867,0.0975347,0.014893309,0.045733523,3.1338708,-0.008483257,28.71612,250.0584,0.49958006,0.47263452,0.1832861,0.12476964,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1461000000,1461000000,804000,36.3215774,127.4117224,125.08604,1862.7283,-249.79633,0.00039837,6.51E-05,0,-14.443071,-0.02457932,0.054690592,-0.022368535,-0.001178325,-0.008305827,-0.011701867,0.107677005,0.01886816,0.030623747,3.1338131,-0.008483257,28.71612,250.0704,0.46630138,0.4685074,0.16917531,0.121588685,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1461500000,1461500000,804000,36.3215774,127.4117224,117.83185,1862.718,-249.81827,0.00039837,6.51E-05,0,-14.413749,-0.023359055,0.034966942,-0.04242681,-0.001178325,-0.008305827,-0.011701867,0.06985396,-0.025366377,-0.012530944,3.1341803,-0.008483257,28.71612,250.09235,0.47678903,0.46861964,0.17389032,0.122492105,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1462000000,1462000000,804000,36.3215774,127.4117224,110.599045,1862.7084,-249.82501,0.00039837,6.51E-05,0,-14.413299,-0.024920078,0.059842516,-0.009842446,-0.001178325,-0.008305827,-0.011701867,0.06701558,-0.012706363,0.1251567,3.1351657,-0.008483257,28.71612,250.09909,0.48781195,0.47287297,0.17851397,0.12387252,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
